Unique id,Customer Remarks
5b47aa84-bba1-41cc-96ab-90a5ea9b0c02,Product should be in good condition....The executive is so polite and understood my problem 
22960443-2762-4f2b-9df8-bd55fd8deb1a,He was a Very good person
1040748d-537f-429a-92d9-0617c26a09a6,Neha is  really a good customer service agent 
0520533e-d29a-411f-b105-dbd86617a4e1,Customer care are good but policy is not good
8d806e61-19ec-47ea-b583-4fd2f878a609,Nice talking 
734c22cc-6a3a-4f5d-97e4-43d20a7761ca,The support person was good to talk and handled the query very well.
f2dbafde-6240-4145-8535-90c962496953,Excellent customer service 
c9880761-4e9e-4892-862a-c989773ad397,Call Center Team is not capable to solve issue.    Only sweet talk they have but no solutions.
76de52f4-5bc0-4b22-9714-9053be1844f9,Very bad behaviour Shopzilla customer care 
fb631dd6-24a8-4a38-83a8-665e28629496,Good communication I like your talking style 
42c92048-25a3-4109-931b-4baa110beb20,Customer care service is so good for us our query can resolve immediantly.
95deb3d9-8340-46aa-8020-53b5e61fa767,"Very nice customer service, he solved my issue with politely... thank you sir .....??????"
92d671a4-5526-48b1-83bf-eb1d4e55f8b7,The guy was good and very quick to resolved the query and thanks to him and I have also received the refund all thanks to the guy with whom I talk
2808cdb6-c300-4f40-8f21-516ab5961166,Worst customer support team.. Not making any effort to setisfy their customers.... To bad Shopzilla customer support team not their are able to contact there senior executive..Not happy worst support..... Please kindly improve your team....                      Thank you...
7aac8f05-a5b4-4ac5-bb9b-f4bcaf827b6c,Person was so helpful.Appreciating his effort 
c1029ea7-abb9-4e40-a43b-5773b4c24f4e,Please train your executives to adress rhe query and provide resolution. They all are just explaining the problem in diff ways but they don't have any solution and they are not helping me at all. Also Shopzilla is the worst service provider I saw in my entire life. You are taking more than 10 days to deliver a order which is already reached the destination city 6 days ago. Worst from Shopzilla. 
ecd5b0f9-2f48-4240-9751-108548429383,Nice talk with you aarjavPlease help me out
b54dc751-adc3-484f-9362-0f28771deed0,Very good communication with customer care thanks you Shopzilla team
2ff9ed5f-cc2d-4a25-88d9-97e73bc57cfe,Bad customer care 
8ed8e900-9f85-4cf3-8fd9-85aaedebd40c,Executive disconnect  call between  discussions. Discussing  same issue with multiple  executive but can't  get proper solution.seller have best seller tag but deliver defective  product.and for issue connected with customer  care they put on the hold and disconnected  the call
0a1401b9-1bbc-4ca0-8cbe-e1b03092b5fb,Agent is very polite and able to understand my issue well
caa36876-9e1c-4309-9d1d-2fc9ebf43ed7,Executive did not able to resolve my query 
1c1f7c6f-c2ea-4eb5-b485-48cf58e93581,Customer care was very good 
2b3ae883-2114-4db7-a6e3-9226ccb61f44,The executives interaction is more formal in nature and as if some written script is read which makes it a bit uncomfortable. They may be trained to speak more normal than formal
50831024-31e3-4e4f-a0b8-149de9bc2ec2,"Executive seems to be very professional and her voice was amazing.i want to keep continuing talking to her,but controlled my emotions "
18714df6-69c8-4daf-8a2f-10749e24e48e, doesn't understand ABCD of customer serviceShe doesnt even go through why customer called straight away says you are not eligible for refund give her  customer service training first
543c99d8-2aed-4dbe-b5ef-f69c49969ece,"Telugu language customer service no why, Oppo eno buds2 1499 cupon apply 1399  amount debited 1499 credited your   wallet 24 hours but 3weeks not credited why only YouTube influencer Twitter post with in sec problem resolved normal people any  complaint  no solved technical issues sir      why "
82c2217c-20a6-4fbd-8ecf-2071a66af894,"Suggestions: 1)Delivery date and time should be made flexible as per customer convenience and not as per seller convenience.Example: Customer should be able to assign/select the delivery date while ordering any goods.System doesn't allow to choose flexible delivery dates...2) After placing order in the system(Shopzilla app), an option to change delivery date pops up.. But it doesn't allow changes in delivery date.. This is a serious drawback!!3) please implement AI technology.. Now is the age of AI... App should automatically understand and select Sellers at the back end, who can deliver as per delivery date selected by customers..."
0a8212cd-fd04-4a3f-aa02-5e39562d9311,Worst customer care
34207f5e-cfd4-41dd-af8c-936c440b0306,ON WEBSITE AND PRODUCT PAGE INFORMATION  IS INCORRECT SO IMPRROVE IT REST AGENT WAS GOOD
f94b4846-ec97-4e5a-a449-6e69bb34738c,Your agent provided me a proper resolution but I have problems with your messy Shopzilla pay later 
b743cc2c-7561-4ba7-b2bc-962aead9aff5,Customer service is extremely excellent ?? ?? ?? 
472718db-bb0e-43a8-8e68-45f6c033893b,"I speak with   on 2 Aug and today 3rd August with a  , don't know his name ..But both of them were quick and helpful. I like the service and the one guy who helped me today to raise a return request. Thank you ?? for hiring such good candidates. Please appreciate the one who called me on 3rd August around 12:00 .. Really appreciate his work. Though it was a small return request but it felt a delighted customer serviceSteffy  "
5a38f052-6fa0-47b6-8c3a-609e97b0e34e,Customer service executives communication skill are very good
6ac61438-df45-4f41-8cfe-9f837aa53b8d,Thanks Shopzilla service executive   me out in very polite manner
7a6a0d76-912b-46d5-bab3-38a617d71218,"I purchased a chimney from Shopzilla on 2nd Aug costing Rs 12999 and after applying offer it costed me Rs 11749. On checking the same product on 4th Aug it is now showing the price of Rs 11599 and if i apply the offer on it then it would cost me Rs 9917. So the product which got me delivered had a price decrease of the same product is costing Rs1832 less. This is utter disappointing. If the decrease is a week later when a customer purchases a product its okay but within a span of 2 days it decreased , the seller should refund the decreased amount."
b4212b19-d6f9-4cef-a87b-461fb5055272,My order not deliveryBut show deliveredI contact customer care he tell your problem is resolved in 5 days but this problem not clear and any executives contact me or problem not resolve very poor condition ShopzillaYour cheating me
b32d5a83-6de6-422f-b3f3-01cb596db352,I was talking  with Mr.   he understood the issue and he immediately raised the   also.
994ada94-af80-45a0-b7b4-32338379beb5,My order is being played around. I am pretty sure the order wil be cancelled but atlesst have the guts to cancel it right away don't play these games. Your seller is an idiot who doesn't provide any updates.
c56edeb1-3829-43df-ba63-49adc8e2a65f,Excellent customer service 
80f70192-04fa-4d32-b226-44b8606c1db0,Worst service of coustomer support and delivery agent misbehaving 
c9488742-b40c-4639-b40c-a44eeb8c8f88,Executive is so frndly nd very good behaviour ??????
752cdc28-1754-418f-890f-ad9719dcea87,Very polite person and My problem was solved quickly and I love Shopzilla always ??....
b5a3f8f7-feb6-4fd1-b68d-5d937115fe22,Customer care is good service
ab54d278-0021-4a4e-a074-b016f5ce53be,The customer executive was very good and informative highly appreciated. The the product packaging was very bad 
87b0973a-20a8-4ca2-a7ab-4c0a7d899bb3,Had a nice conversation with executive.
97259e24-8f6b-426a-8d9d-d3b4496bb988,Blacklist fraud sellers
61343e1d-ee09-45f8-98fe-58afee676514,"Your executives are lying, they told me before placing the order that you can send us an email for adding your gstin after the order is placed and we can update it backend, and now your executives are saying that I was provided with wrongful information, no such provision exists. Now I am bearing a loss of 12-15 thousand rupees bcz of your incompetent staff and fraudulent practices. You should ideally provide a box to add gstin number before payment page as that is the standard practice. I am never purchasing anything from Shopzilla ever again. Worst worst experience. I'll pay extra and get it from elsewhere than buy from you guys, and then deal with your rude and incompetent staff."
ec29841c-2658-4f23-b75b-35bf5dec650e,"Very poor customer service, no resolution provided."
0edae6ac-4400-48db-aae3-99109afa5b59,Your executives are so shit that next time I will not place any orders. Product was not delivered no one is responsible.. It is shit service
49782666-e5be-4a7f-be22-7db5455bf5f0,Customer service is pathetic neither you deliver nor cancel as it's showing out for delivery from last 5 days.Better to forget this Pre paid grocery order. 
c80476e6-8f7d-42ef-bd00-1b4ef07da955,Agent has to address customer issue and resolve it.. instead of providing unethical reasons
caa45006-14eb-4b88-86eb-d1adf6399e74,My problem not short out your customer care executive.So I request please solve my product issue under warranty ??
17333c43-707c-481f-bb52-c2b7e6c9773e,Best customer service 
66bc9e8a-8407-4671-95bf-bf6fa29d13d3,Good executive.understanding quickly.thank u
95adef91-2582-4e91-b6b8-32ecfe7cdd63,Yesterday my phone has been delivered and facing issue hanging laking and also hardware issue but customer care has not help me out this issue and also my product is 7 days replacement policy but customer care not exchange my product and tolt me Please contact with brand so I am totally frested how can tell me the this type of resolution 
0f481366-a9dc-4f83-bdee-d8098ee0d269,Why Other language is not available to communicate with customer care executive
ed2189e1-93f5-4eff-b61c-593cd759fb41,Customer care service is very impressive 
4d5d2825-4073-494f-8065-fba14445111a,Fake delivery agent no product delivered fake ?? chheat 
7d57c5da-9ef2-4925-bcdb-738142cf373f,"Hi Ur executive   is very clever person, he solve the issue now, erlier executive very hopeless "
74fcd0f2-577d-46b5-8287-8f01ee16e12a,Very nice behaviour customer service representative thank you Shopzilla please my feedback check and please solve my concern and please add more supercoin deal 1 rs for example   headphones   speaker   watch puma shoes veirdo oversized tshirt etc maximum products add supercoin deal 1rs 49rs 99rs deal please add product because my supercoin expired maximum future soon please Shopzilla and Shopzilla team focused my concern thank you both of you 
9329d589-0a12-40d2-a821-881da1ed859e,"Aap sellers   bolo k sahi product send karen, picture mai kuch aur tha and send kuj aur kar diya. Not match even one thing match with picturethx"
